# BUSCO version is: 5.5.0 
# The lineage dataset is: poxviridae_odb10 (Creation date: 2024-01-08, number of genomes: 39, number of BUSCOs: 18)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
269at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	51138	52151	+	227.1	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	51778	52791	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	51729	52742	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	51836	52849	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	51836	52849	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	51809	52822	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	51846	52859	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	51746	52759	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	51558	52571	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	51558	52571	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	51582	52595	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	51581	52594	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	51581	52594	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	51582	52595	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	51921	52934	+	227.0	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	51178	52191	+	226.7	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	51850	52863	+	226.5	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	51846	52859	+	226.5	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	51581	52594	+	226.5	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	51834	52847	+	225.7	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	51584	52597	+	219.6	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
269at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	51924	52937	+	219.6	250	https://www.orthodb.org/v10?query=269at10240	Entry-fusion complex component, myristylprotein
279at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	68791	69744	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	68894	69847	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	68700	69653	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	68965	69918	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	68961	69914	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	68844	69797	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	68959	69912	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	68949	69902	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	68951	69904	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	68926	69879	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	69040	69993	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	68963	69916	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	69044	69997	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	68791	69744	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	68861	69814	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	68673	69626	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	68674	69627	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	68696	69649	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	68697	69650	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	68696	69649	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	68697	69650	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	68698	69651	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	69043	69996	+	347.6	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	68231	69184	+	346.9	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
279at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	68272	69225	+	346.9	255	https://www.orthodb.org/v10?query=279at10240	DNA topoisomerase type I
416at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	52684	53421	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	52792	53529	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	52598	53335	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	52864	53601	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	52860	53597	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	52152	52889	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	52192	52929	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	52743	53480	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	52850	53587	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	52848	53585	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	52850	53587	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	52823	53560	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	52938	53675	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	52860	53597	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	52937	53674	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	52684	53421	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	52760	53497	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	52572	53309	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	52572	53309	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	52595	53332	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	52596	53333	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	52595	53332	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	52595	53332	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	52596	53333	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
416at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	52935	53672	+	285.7	204	https://www.orthodb.org/v10?query=416at10240	Imv membrane protein
440at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	85858	86541	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	85961	86644	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	85767	86450	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	86032	86715	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	86028	86711	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	85298	85981	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	85339	86022	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	85911	86594	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	86026	86709	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	86016	86699	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	86018	86701	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	85993	86676	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	86107	86790	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	86111	86794	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	85858	86541	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	85928	86611	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	85740	86423	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	85741	86424	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	85763	86446	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	85764	86447	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	85763	86446	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	85764	86447	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	85765	86448	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	86110	86793	-	288.0	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
440at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	86030	86713	-	286.7	182	https://www.orthodb.org/v10?query=440at10240	Late transcription factor VLTF-3
455at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	57700	58701	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	57732	58733	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	57668	58669	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	57480	58481	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	57481	58482	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	OQ434236.1_Sheeppox_virus_SPPV_Dagestan_Russia_2020_Russia_2020_Ovine	57504	58505	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	OQ434237.1_Sheeppox_virus_SPPV_Kostroma_Russia_2020_Russia_2020_Ovine	57503	58504	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	OQ434238.1_Sheeppox_virus_SPPV_Pskov_Russia_2019_Russia_2019_Ovine	57504	58505	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	OQ434239.1_Sheeppox_virus_SPPV_Tver_Russia_2019_Russia_2019_Ovine	57505	58506	+	333.5	248	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	57607	58593	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	57521	58507	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	57786	58772	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	57782	58768	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	57075	58061	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	57116	58102	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	57665	58651	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	57775	58761	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	57770	58756	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	57772	58758	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	57861	58847	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	57784	58770	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	57860	58846	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	57607	58593	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	OQ434235.1_Sheeppox_virus_SPPV_Amur_Russia_2018_Russia_2018_Ovine	57517	58503	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
455at10240	Duplicated	OR239060.1_Sheeppox_virus_V330_United_Arab_Emirates_2017_sheep	57859	58845	+	327.8	243	https://www.orthodb.org/v10?query=455at10240	Cap-specific mRNA (nucleoside-2'-O-)-methyltransferase
696at10240	Duplicated	AY077832.1_Sheeppox_virus_10700_99_TU_V02127_1970_sheep	110453	110875	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	AY077833.1_Sheeppox_virus_A_1987_sheep	110427	110849	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	AY077834.1_Sheeppox_virus_NISKHI_1994	110230	110652	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	KT438550.1_Sheeppox_virus_SPPV_GH_China_11_Apr_2013_Ovis_aries	110498	110920	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	KT438551.1_Sheeppox_virus_SPPV_GL_China_11_Apr_2013_Ovis_aries	110494	110916	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072626.1_Sheeppox_virus_Abu_Gharib_Iraq_sheep	109767	110189	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072627.1_Sheeppox_virus_Saudi_Arabia_vaccine_sheep	109809	110231	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072628.1_Sheeppox_virus_Nigeria_sheep	110378	110800	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072629.1_Sheeppox_virus_Pendik_sheep	110621	111043	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072630.1_Sheeppox_virus_Saudi_Arabia_sheep	110479	110901	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MN072631.1_Sheeppox_virus_Turkey_vaccine_sheep	110484	110906	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MT137384.1_Sheeppox_virus_Srinagar_passage_40_vaccine_India_2000_sheep	110457	110879	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MW020571.1_Sheeppox_virus_V104_sheep	110699	111121	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MW167070.1_Sheeppox_virus_V123_IndiaSurankote_2013_sheep	110626	111048	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	MW167071.1_Sheeppox_virus_V293_Egypt_2018_sheep	110703	111125	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	NC_004002.1_Sheeppox_virus_17077_99_1970_sheep	110453	110875	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	ON961655.1_Sheeppox_virus_Moscow_Russia_2018_ovine	110394	110816	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	ON961656.1_Sheeppox_virus_Moscow_Russia_2019_ovine	110206	110628	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
696at10240	Duplicated	ON961657.1_Sheeppox_virus_Tula_Russia_2019_ovine	110207	110629	-	141.6	115	https://www.orthodb.org/v10?query=696at10240	Envelope protein A28 homolog
